price_volatile,price_stable,price_spiky
0.8168213135364938,17.812439775602254,6.236664019537139
0.17147621092474802,50.048380741374416,7.3858683757370045
2.884064558756883,15.48134637567926,4.621904815349981
2.285556777639854,29.62497874039161,6.312367705763832
0.5202716964135209,33.37478477332155,7.671284216576203
0.5969540129040709,24.171034753777846,8.813683350753536
1.113317410295566,16.055391353122268,5.731471009165167
0.8459935168014855,30.54342945773015,7.53756548244652
0.4324040998012831,14.988473219642634,7.803682125508225
1.7108881657032509,18.561646574479308,8.007653926179593
0.13257974332496317,22.937345699643515,7.661039859918582
0.6595357491743816,21.03158360688679,6.591923352944339
0.3591510540892666,14.941508157796415,7.5288629599976
1.0987387457753026,25.324110223152424,6.4946352378517895
0.6807381436012465,13.403677015675715,7.424603446016466
0.38100000403891404,14.127017636342348,8.8278179573346
8.213565793859479,12.476907004668638,8.160158755525266
4.691844330092249,15.726714380078857,6.015026195380326
1.3603785202304846,15.915831145330973,6.81326906673407
2.1297634989989698,10.5746019921193,8.319987894883765
0.7232201743745853,36.751547082504615,6.850112751594178
0.437383093709256,17.877171628993338,5.173115883891081
0.10096787004181074,15.892691305720714,7.370935587366872
0.29240296697137713,30.735964853894345,6.889855147099059
4.463385589282892,25.22041749901053,5.547430345623696
0.38844469478406424,12.48040986312131,7.320776528470485
1.932013709280414,28.891961979021215,8.921371402759341
0.7831852966030602,14.04276362936481,6.243072620383762
0.46271495924409367,9.703476389118807,9.61798467760318
0.2960997335350251,31.719650999450366,11.247569974865499
2.9082969222878807,18.326509331817377,6.29923561017232
0.329914160905978,21.148187767422897,8.520946318208534
1.9495580202359746,16.26295548124885,10.152860058414298
0.5305448780602515,9.428665383882096,7.9943497605900395
3.7172797866134566,14.043578532428524,7.277735205433996
0.7925270552714397,39.643001410619554,9.176041240824636
6.706930917087773,10.797130878168346,8.366182592532464
0.8255776639898309,22.965134473435736,8.526499653492891
0.782681460823388,10.567909603504553,9.012924475708273
1.0212427408097196,8.844661553576817,6.143832697486597
1.2306685437751215,22.37702481030293,7.653439542824958
0.7871171323245412,8.076830636520123,7.253319074024794
10.661968681554846,17.54455216245037,6.202186872513478
4.286372072534315,7.573674443709273,8.460488548877203
0.7198595099267201,26.071225599208276,9.989161408477077
0.1758440035484182,21.580346790899657,5.4546065671448565
1.0756965278172221,17.31566853042072,6.532141356512141
4.258406498741905,27.739177011414338,7.381986478078346
0.35050512847608994,15.426211560477666,9.225752189772587
2.100929951963665,7.510040358625949,4.4509923620218546
1.8684120423096915,20.877489939066507,8.68620438253637
1.4759553817092983,42.814083632809115,7.3849781736015245
1.6359492228362058,27.41315860700029,8.468934928472006
4.4648233160525255,13.81189959129728,7.194123309899635
0.18909492275092737,16.140790610716458,7.443664077229235
2.1140087643784793,15.550029732838643,7.066989974225691
0.19032419759965089,7.650302408651267,6.539624384227016
1.1230585837300213,33.26449621843971,7.893336513981183
0.19895497614805027,119.807162558552,7.635640260891402
7.849371905411937,13.272977946710542,6.0503673186643185
1.6165516196434835,33.43318620442591,8.937445315314095
0.731904851085694,7.944698397194048,6.157216618533544
2.2273149733480246,20.051697668251673,5.771010412950189
2.2888319537375725,19.11931203524341,6.062784582621838
0.604798409684184,10.101236548506403,7.065327377883048
4.351213708195271,25.70271026055931,7.925735633124548
0.6395006640643934,30.292879506513938,7.918922377056974
3.471600734385599,30.3204549783139,9.228953317031017
1.0705143631975054,14.59457366188589,8.614150062948314
0.281972668355866,29.51571695754516,7.959825935446399
0.2612607144106882,16.44753295343243,6.5205168065513135
0.5271464844595367,29.81499880915866,6.5890318740736
0.40815171906781006,30.286059971163855,8.570756165559187
1.9023435557151493,15.198693976195091,10.23115064597855
1.6326312472335962,31.422454038571857,8.06139739030014
0.6752977372082819,17.31945331185607,6.283219585474513
4.853331756353726,17.806588105617937,7.0823931547563035
0.3464382641936698,14.72373570435169,6.647968082925955
0.3640088405782296,35.57780977260755,8.399133333348843
3.005904440322718,36.14060226415103,8.85199777922409
3.1672779191951888,15.892487571918709,7.120457908406485
1.284854006283981,29.512741593760985,8.371454050949948
8.43758954955787,26.868884261256465,5.4749708727362725
2.7023300552129883,16.67593392551209,9.243183188126773
1.6162251324907637,42.6378247803992,9.707740865659481
3.486677402584021,12.459391992783765,9.124637900628652
2.1841311173841778,20.03189156074157,6.780112875605275
1.008403326717457,34.54777551232101,5.394230694840288
0.969286685152853,36.007240325227556,9.256751705976788
1.3581716522954763,74.03023627068106,7.727682592327981
4.151242544726183,26.354341185834578,7.629302125028485
0.34654239293437294,36.21066222772314,5.964673388671085
0.45684120469945005,11.956808095738582,6.787997049888416
6.736896637381902,19.95264656981082,10.62224288997141
5.392174698543133,14.462485180196293,6.366953180041663
1.2556219956214136,11.83079594076485,8.201711265806322
1.13220561726483,20.702288734681627,8.088838900844927
0.10964354269245728,24.163465749014513,7.2663718400631945
2.2599305025480505,26.067311251050402,5.396825412762138
0.8535572313714823,44.34502171152705,7.529982104123816
1.8654068976339078,37.54323470972223,6.522112524146983
3.340400415383569,14.205645184304597,5.987312496883117
1.361409470638289,24.8149987814939,8.818981784489598
0.9900563653222981,26.428704862801993,6.6528293232597635
4.246409682226111,38.684192973497495,8.069355903480686
4.0601207980027505,24.49904996911528,7.499360972886192
0.9309947886004223,26.000795257289127,11.541883436566755
0.9642661602016778,12.549397261519621,7.4772583449245635
0.04928970615938729,23.377859975113523,4.785609961690094
0.4733614889051646,7.777002695069556,6.58812077491064
0.8219175668532352,33.14561295482272,10.017028767319005
0.18272254254403006,17.54742816123416,8.291682687006356
0.6652220351301401,55.109388368348085,8.844883376565424
0.8771244503237027,44.66279885630292,7.303282166228901
13.78814274812446,24.79332772324412,6.550999329120194
0.42387374800778865,30.449601582783725,8.032412302923392
0.5679057976144094,6.7239772837071525,8.074787290920714
0.45764775416529174,29.92920029700881,5.239378807887598
3.7575214853077092,28.26793804988523,6.110655210422428
0.33480733068673174,38.115048087503865,7.382123759469583
8.485023282520899,17.50900766314979,6.6003515142544185
4.809866972774454,32.457494421478906,5.976435286371212
0.46592043768919833,25.603947749883417,13.694810273469733
4.017500735839576,11.622497597198771,10.374407672170403
2.3213842790159087,23.391160221590628,6.331599011724136
3.235627012099457,16.627485318480822,7.077732248558753
0.2860952836415282,27.68259358712765,5.621446874175326
0.09632348101444109,27.67165468658091,7.17392708137203
0.4372543483558405,19.797126662842572,8.127830033709381
0.41888681196416094,30.9092088033469,8.402035685898314
0.5694777252516962,17.26765924421715,8.149637680318893
1.4478778562911068,10.66125493206805,7.646089815782387
1.393089094647919,18.857095042836047,6.1816370957041675
1.1314146698854366,13.333458291683666,7.491611447205996
1.4304843342739335,31.69163708561141,9.542420296985973
7.951239360532347,18.37741943848163,7.337022462253351
6.45320165683938,29.3382215571368,9.627286791831088
10.934868937721772,13.54040787584183,8.134541441654086
0.6331902557665608,21.610150983904063,6.328905737423003
2.091497145039916,36.334052779757194,5.767975273821134
0.7965161369974805,13.846338948037516,10.158001092321713
0.5903571920379888,17.77667694441065,6.79464516099103
0.6727852324807967,29.91233692691272,6.6054378755960235
0.4963384847940994,12.638576213418943,5.028245945620383
0.7229071229393802,15.548159609304184,5.142445766246899
1.375436103648621,9.592516334467115,7.496774089453608
0.4849431271764009,14.044835695649036,5.079206788368384
0.5098547172175977,36.714952597944,8.582974322256389
2.3621960503405646,28.762778673690757,5.481351826769864
3.006150221658629,9.36506937663932,6.87970034310977
0.7662271948679747,9.55763616183861,7.9061131782482805
0.4849358151544571,31.2404497412263,7.177325598492511
0.10552928183547504,15.357513366566382,8.882767008338801
3.008509617862687,18.42853263156701,9.200130070952923
1.6911488574099482,33.17992208233577,6.798347238151428
0.4614361258494473,26.415561951698855,6.3800718930929055
0.2141639504207803,26.446083747154198,6.215568196126771
1.080106228551674,8.601432759590088,6.834968022535656
3.082532365754477,23.456621674761962,8.639225502902248
0.4588225580197564,30.79723236437544,10.374877248557304
0.21802637792002055,23.024523486475047,6.914696580843014
1.362724671259779,33.472144184878935,8.527409662595437
0.9003580363590346,11.380003073333517,6.759845471799104
0.043631594207587124,22.29000768721301,7.418101493364007
0.4042868161051793,14.086398575594417,7.082574408791561
1.4483878880787713,27.981748651510774,9.661250775046062
0.18377522261727944,8.737250930722611,9.720983836780047
1.1519193366891975,14.166423889404129,6.612135347905644
1.0867229995078316,20.791659911198213,6.415928290667834
3.9851661469672774,8.495872659911887,6.159968560451527
1.1337475948336078,19.352814564388154,6.24701581489611
3.476072808509463,7.250383658148145,8.509286718882176
0.3749920577059028,22.014901432123455,8.577182399746627
0.9311126371669363,9.383749838046926,5.992608611758664
3.4926429541511554,28.65207474612383,6.906260700043626
1.220254872572723,44.6215513861506,10.321727712149267
3.988705334794603,16.87042348801049,6.550441856737272
0.8703486576486961,27.00508613443367,10.850832867582616
1.4566029625474137,20.310872465934217,6.2969562791045846
0.5586910026850805,21.470840770740722,6.772187123595499
0.9633251505260267,55.57075043071733,6.820601230618176
0.276683371451733,27.294634647570103,9.46544781833498
0.5871527986884086,21.743844649985657,8.56042399887225
1.605706323696312,32.11314801472988,8.250028097414392
0.06760688049497142,10.754447386063038,8.76449398148851
0.34761455836346705,11.316742006749175,9.028983764043446
0.9361142250239713,59.08594534261853,8.43723746410446
0.3586772533345449,7.085923273680579,11.224125792403454
2.786507447541403,20.816387472671995,7.903387143707642
1.2221717980406068,18.283407001193073,9.9927765956954
0.18970238906382375,29.029134165676844,6.751223751346952
0.7046827797196843,23.903015648780638,5.8900724240704765
0.14831175163873425,39.134178348229774,7.022553992317363
0.6828981841465254,7.7933795323375445,10.286738066910711
3.9921772909046287,20.403303325658097,11.584218779742793
0.7800348097898849,32.20590594295399,7.001332505183078
1.4169887370471765,44.172459932172856,7.077304281340446
1.0014639381149144,17.09066850511849,8.259417222310246
2.3693373146265126,38.69706553461599,7.904700928678329
2.000612676268297,39.73567279084504,7.5016338306145
1.4116097046659801,15.372801118924322,6.91501269427803
3.8239947778238417,9.060297248752509,7.181300287276722
0.4253678353405216,10.11840666532529,6.45576326629926
2.6163105603564576,18.87225639004985,6.373038304608464
0.8293948892801369,15.408486220935185,10.114374511223609
0.8794122789390476,52.92229709400321,8.262094803329417
0.13667222282775565,24.24287866094425,6.4351535630592664
0.36398910437681964,19.83971593584512,8.447139974048172
3.4727272364414508,33.95546478429039,5.9528496377268
0.5578817388229448,27.292087604273803,6.392863438499246
6.461160456351107,13.185367528036114,8.493351426008394
1.3046485924850495,16.059216995197893,5.227979952513276
3.3095461878226278,18.663062731524505,7.4088741726226655
5.4464284026942655,14.718204877461384,7.141493689057493
1.3038913002195494,24.49540973552181,8.786702978434006
0.5513275309747109,64.41699036686562,6.737262974255011
0.32184938711009325,17.581058247622728,9.852640965436256
0.2180744828699974,41.58252866827414,6.635398008910267
4.552171853351658,17.084304314341782,6.767561131278201
0.32767972541229146,7.2510202406498045,9.01773880193616
0.6802821102801275,30.79529463853288,7.529216299906932
0.3039775039059771,24.97687405528007,7.312201964342431
1.97925574619232,34.991827636732246,6.602826793911623
2.769402565798912,10.029367469794861,8.040037375634505
0.6192985139141124,62.33066212928205,9.53438687523907
0.1632993781037538,9.148720644439605,6.737782483489946
0.5146238902242293,14.670176948164462,7.7804123905047105
8.623516874181481,16.12085663389819,8.673327096031356
0.25678641989786016,41.93793054999152,8.273520378124418
1.268618203498494,14.439255521584496,7.425620957945122
1.2817210150246612,31.00610217135854,10.986410005855166
0.3993376723347569,18.70994158387216,6.85341778258893
2.422493259824144,28.799268195610008,8.007600794519899
0.4667047143746356,15.40681657424998,8.516283458522977
1.3705473978467855,30.864587978739134,11.685885826066624
2.055792595048008,64.88992799500453,7.255423809462415
0.14976701144389742,18.715668589185434,9.179556623125915
1.7107310311934179,16.610110053775834,6.486836367196291
2.1220242199162285,19.462018126304738,6.585717365508972
15.821028684175344,48.25270641296456,5.758400532333144
0.4676688478662692,9.42131600644704,8.722816144365616
0.46229252004950727,18.16334309431953,6.74790211992328
1.1410721686982064,18.145454026427522,6.912906843622331
1.805140042493007,10.19485506673541,9.637981811358344
5.603769641714112,56.716623182328206,6.866202700094168
2.0876356916836354,28.306713440851052,10.242195916835835
0.9308055283747202,14.53691628682825,5.828901413089856
0.7104729729377497,39.72361388481285,4.882290313749214
0.15203554248249035,18.451443805328356,8.141854475339846
1.4992630838108254,11.944944755265624,6.175540515665066
3.508005254448734,21.73489463438256,7.967258486241204
0.3222234295557556,21.05198394611636,10.072316211568845
3.7952276304918984,22.443130621252276,9.742798780507465
3.8266263702782615,11.029921142604199,7.738865497964109
23.453987593333625,12.188982689677752,6.804584601107379
0.49502450913611407,18.525361258869598,7.682457585352859
0.6522282720757745,35.13386751737769,5.240809450993015
0.7756638740218182,20.82181101877363,10.925148240922354
1.0239199252169224,35.91019573614018,6.562278237897143
4.314299560043609,27.885122298812217,9.18757395928863
3.3195692019582896,7.698398336412174,6.918191416958001
0.7617592212366541,12.007339693683381,5.828599637132926
0.5069888936648772,14.92459970640168,7.728852313282299
